code,cname,pe,pb,mv
002638,勤上股份,-54.51,0.98,2456576337.0
301050,雷电微力,17.71,2.75,7378379728.0
688356,键凯科技,48.8,2.16,2727661500.0
300697,电工合金,22.7,2.82,3031808000.0
002317,众生药业,52.66,2.15,9205325516.0
834770,艾能聚,17.37,1.17,666276736.0
300171,东富龙,32.49,0.95,7404918927.0
835185,贝特瑞,15.47,1.3,15242618350.0
870976,视声智能,12.74,2.32,605232502.0
301028,东亚机械,13.56,2.3,3256533209.0
300645,正元智慧,-98.71,1.68,1696477826.0
301391,卡莱特,103.2,1.22,2645212338.0
002248,华东数控,154.62,25.85,1746575008.0
000795,英洛华,19.89,2.18,5793125766.0
603908,牧高笛,10.38,2.9,1643241600.0
301359,东南电子,33.73,1.81,1510784000.0
002331,皖通科技,-174.3,1.53,2559934722.0
833429,康比特,12.68,1.46,1200180000.0
603076,乐惠国际,50.82,1.71,2258322146.0
833284,灵鸽科技,-32.77,1.54,534406790.0
601226,华电重工,71.84,1.25,5284698000.0
301172,君逸数码,63.22,1.88,2720256000.0
300554,三超新材,-50.83,2.56,2004413176.0
301319,唯特偶,19.94,1.79,1973499880.0
601113,华鼎股份,9.6,0.9,3124750800.0
688237,超卓航科,44.61,1.11,1369138577.0
600088,中视传媒,-140.34,4.24,5174160264.0
301338,凯格精机,48.1,1.86,2645104000.0
300664,鹏鹞环保,9.31,0.7,3001258711.0
300323,华灿光电,-12.96,0.88,6385960248.0
000070,ST特信,-686.59,1.87,3556361802.0
600419,天润乳业,-38.84,0.93,2167687965.0
002304,洋河股份,6.79,2.04,107921725101.0
600906,财达证券,38.03,1.59,18301800000.0
600218,全柴动力,27.52,0.85,2700719498.0
603173,福斯达,12.94,1.8,2704000000.0
301266,宇邦新材,39.89,1.88,2867298582.0
601133,柏诚股份,23.84,1.68,4745988540.0
600725,云维股份,-441.37,7.77,2773057500.0
002939,长城证券,18.87,0.93,27232381953.0
002102,能特科技,52.09,1.43,5926131653.0
000839,中信国安,28.07,7.44,8819609292.0
301510,固高科技,144.32,5.79,7648191200.0
600693,东百集团,17.49,0.69,2444267951.0
601177,杭齿前进,11.99,1.11,2749751500.0
300459,汤姆猫,80.76,3.85,11848282864.0
300352,北信源,-37.21,3.31,4885907173.0
605088,冠盛股份,9.54,1.41,3006536709.0
605218,伟时电子,95.88,2.93,3703302204.0
603108,润达医疗,44.17,1.89,8066683559.0
002927,泰永长征,30.48,2.2,2254241018.0
600570,恒生电子,497.77,3.82,29757014415.0
301200,大族数控,39.43,2.31,11293800000.0
688556,高测股份,9.54,1.27,5205002099.0
002485,ST雪发,-38.5,1.12,1523200000.0
000785,居然之家,11.68,0.7,14083525732.0
000010,美丽生态,-9.76,10.77,1931415851.0
600345,长江通信,96.97,1.4,4792560399.0
001332,锡装股份,11.31,1.24,2838240000.0
300065,海兰信,177.48,2.6,4448473983.0
688289,圣湘生物,31.22,1.33,9783416861.0
688239,航宇科技,19.17,2.25,3968761963.0
002611,东方精工,18.71,1.32,6131803090.0
001316,润贝航科,23.41,1.79,2073869000.0
301229,纽泰格,29.27,2.17,1877647471.0
002806,华锋股份,341.05,1.91,1593498506.0
002859,洁美科技,27.79,2.4,6739462194.0
000990,诚志股份,19.94,0.42,7461558465.0
000930,中粮科技,67.45,0.79,8294363215.0
301323,新莱福,19.01,1.4,2805638079.0
300193,佳士科技,13.45,1.61,3573654349.0
688691,灿芯股份,24.92,2.91,4008000000.0
605398,新炬网络,63.71,2.25,2354506004.0
688330,宏力达,14.58,0.77,2804200000.0
603166,XD福达股,19.55,1.26,2875628497.0
600812,华北制药,53.03,1.43,7635000147.0
002463,沪电股份,28.01,6.31,63908809079.0
603182,嘉华股份,14.25,1.61,1647145500.0
000858,五粮液,10.92,3.19,416380090696.0
300607,拓斯达,56.0,1.71,4010397315.0
600052,东望时代,14.31,0.92,2811168488.0
688337,普源精电,313.9,1.58,4799789657.0
301379,天山电子,16.38,1.61,2125302480.0
301026,浩通科技,17.59,1.85,2703000016.0
002404,嘉欣丝绸,12.4,1.43,2794657190.0
300508,维宏股份,25.18,2.91,2070410862.0
300923,研奥股份,42.46,1.23,1394364000.0
300900,广联航空,52.42,2.93,4274476126.0
603255,鼎际得,317.84,2.1,3380035075.0
301469,恒达新材,22.1,1.29,1733227600.0
001896,豫能控股,-59.07,1.59,5065594016.0
000889,ST中嘉,-53.61,12.82,1554243253.0
688136,科兴制药,115.97,1.72,2754917330.0
300938,信测标准,13.94,2.37,2586051165.0
832802,保丽洁,28.87,1.18,488264742.0
603138,海量数据,-70.87,4.1,3418479863.0
300883,龙利得,170.67,0.94,1339020000.0
300737,科顺股份,24.27,0.9,4556113620.0
600455,博通股份,53.67,3.6,1001201740.0
833230,欧康医药,24.14,1.7,668581611.0
601933,永辉超市,36.42,3.26,20055831755.0
002945,华林证券,102.81,3.98,25353000000.0
601116,三江购物,25.29,1.25,3932330912.0
603310,巍华新材,14.58,1.28,5149019400.0
002639,雪人股份,84.59,1.56,3839832825.0
600716,凤凰股份,-103.49,0.51,2583527228.0
002307,北新路桥,166.28,1.02,3500484766.0
603686,福龙马,15.74,0.91,2978635997.0
002637,赞宇科技,19.87,1.0,3631495720.0
002886,沃特股份,107.48,1.82,3192659243.0
002054,德美化工,25.95,0.87,2126129143.0
002757,南兴股份,9.84,1.34,3255924161.0
603518,锦泓集团,7.12,0.62,2102443644.0
603020,爱普股份,18.7,0.73,2322420910.0
001309,德明利,11.95,6.1,9262511858.0
873593,鼎智科技,54.2,2.86,1848848499.0
603693,江苏新能,12.57,1.12,7354676010.0
603335,迪生力,-29.97,4.28,1648356710.0
603077,和邦生物,37.89,0.77,14571562876.0
300821,东岳硅材,55.66,1.47,7260000000.0
300296,利亚德,37.99,1.18,9738174658.0
300046,台基股份,-1630.95,3.21,3512490859.0
000723,美锦能源,-12.2,1.21,16656007202.0
301293,三博脑科,46.73,2.63,6226986617.0
600776,东方通信,58.58,3.01,10349440527.0
688510,航亚科技,25.33,3.2,3405482773.0
832175,东方碳素,-37.18,0.78,653310000.0
688314,康拓医疗,19.19,3.07,1872562915.0
600315,上海家化,19.46,1.19,9264504911.0
603896,寿仙谷,18.33,1.73,3697244464.0
301027,华蓝集团,-25.52,1.12,1054249928.0
002296,辉煌科技,12.34,1.3,2777708395.0
002364,中恒电气,24.98,1.45,3398296709.0
300788,中信出版,23.56,2.05,4377287875.0
600936,广西广电,-4.84,3.16,3659547463.0
600686,金龙汽车,59.13,2.48,7851669216.0
300973,立高食品,14.73,1.79,3986268826.0
002676,顺威股份,33.78,2.24,2757600000.0
000568,泸州老窖,9.08,3.49,145739403462.0
835670,数字人,-76.22,3.88,929096000.0
300831,派瑞股份,37.39,3.86,3497600000.0
603569,长久物流,34.5,1.27,3626842596.0
600232,金鹰股份,21.64,1.57,1593820037.0
300570,太辰光,38.22,4.53,6077914961.0
001207,联科科技,10.36,1.45,2541590908.0
605179,一鸣食品,62.05,2.97,3284190000.0
600684,珠江股份,-186.82,5.32,2329947774.0
603137,恒尚节能,12.71,1.43,1697621340.0
301358,湖南裕能,25.49,1.74,19840030434.0
301296,新巨丰,16.0,1.12,2751000000.0
603311,金海高科,24.4,1.44,1802153049.0
002265,建设工业,50.84,2.61,9018442753.0
002965,祥鑫科技,13.56,1.19,4790734647.0
002812,恩捷股份,41.22,0.94,23989858018.0
600356,恒丰纸业,15.96,0.71,1792388268.0
000829,天音控股,428.86,2.81,8385321583.0
600423,柳化股份,55.62,3.24,1741155157.0
002034,旺能环境,7.75,0.87,5617810701.0
600038,中直股份,48.05,1.79,28589676337.0
600867,通化东宝,-30.44,2.16,14030677244.0
002727,一心堂,11.51,0.83,6490499078.0
603303,得邦照明,13.15,1.36,4674056835.0
002385,大北农,-52.83,1.98,16473380401.0
605365,立达信,22.01,1.89,6566587101.0
688225,亚信安全,-11.32,2.23,4348108700.0
600284,浦东建设,9.1,0.63,4744551840.0
002453,华软科技,-22.15,2.09,2648316831.0
300045,华力创通,1781.84,5.78,10072663587.0
000690,宝新能源,11.3,0.7,8268373876.0
002979,雷赛智能,24.3,3.99,5654913351.0
300834,星辉环材,31.46,1.08,3151699983.0
002266,浙富控股,14.59,1.3,14144225499.0
603206,嘉环科技,29.63,1.65,3637983857.0
301115,建科股份,61.05,0.83,2207532029.0
002692,远程股份,27.35,2.04,2333974500.0
300007,汉威科技,37.78,1.37,3899877322.0
002262,恩华药业,19.67,3.62,24743904885.0
002511,中顺洁柔,44.2,1.41,7741858047.0
301010,晶雪节能,38.59,1.41,1167480000.0
600516,方大炭素,44.22,0.88,15218167991.0
301020,密封科技,24.92,2.49,2291160000.0
600773,西藏城投,-50.17,2.18,10267622273.0
002015,协鑫能科,12.78,0.9,10502910253.0
605118,力鼎光电,35.02,3.82,5483852520.0
002780,三夫户外,83.09,1.95,1358404129.0
832491,奥迪威,17.87,1.75,1672607924.0
600171,上海贝岭,52.39,3.32,13746022845.0
600158,中体产业,136.44,2.37,6198454413.0
000026,飞亚达,11.87,1.05,3494404550.0
301088,戎美股份,25.68,0.93,2330160000.0
300930,屹通新材,33.51,2.19,1882000000.0
300657,弘信电子,64.09,4.77,6300489722.0
001337,四川黄金,31.31,6.28,8803200000.0
300428,立中集团,11.11,1.26,8496937941.0
603324,盛剑科技,23.63,1.93,3131239375.0
300384,三联虹普,11.85,1.62,4108813573.0
600230,沧州大化,64.77,0.95,3775324457.0
301071,力量钻石,19.31,1.08,5723388163.0
600959,江苏有线,44.72,0.6,13401923398.0
300850,新强联,-24.8,1.05,4997308935.0
002090,金智科技,49.38,1.9,2788016414.0
600444,国机通用,36.92,2.38,1645782516.0
603708,家家悦,14.09,1.97,4781143141.0
300310,宜通世纪,52.6,1.94,3773498513.0
300123,亚光科技,-75.13,1.78,4373450046.0
000488,晨鸣纸业,165.67,0.57,9491370372.0
300573,兴齐眼药,36.34,8.18,12307418898.0
600586,金晶科技,12.51,1.16,6872383700.0
300671,富满微,-55.96,3.0,5351667546.0
603380,易德龙,18.15,2.26,3171922524.0
002641,公元股份,18.34,0.85,4596811078.0
300252,金信诺,660.71,1.98,4244406076.0
002221,东华能源,57.25,1.17,12624783414.0
688162,巨一科技,45.23,0.9,2124082825.0
600866,星湖科技,7.88,1.07,7975068557.0
300738,奥飞数据,54.35,2.62,8230093431.0
831305,海希通讯,18.1,1.62,1270755600.0
688382,益方生物-U,-10.04,2.37,4302313781.0
301252,同星科技,16.6,2.17,2533440000.0
688528,秦川物联,-27.31,1.82,1073520000.0
002277,友阿股份,15.1,0.44,2969588064.0
002195,岩山科技,163.66,1.24,12101689989.0
002184,海得控制,-170.51,2.04,2808228793.0
002838,道恩股份,28.53,1.29,3812746720.0
000938,紫光股份,25.85,1.5,51710244122.0
300858,科拓生物,40.24,2.02,3501850118.0
002238,天威视讯,184.65,2.43,5545683796.0
688247,宣泰医药,31.14,2.79,3372849600.0
600029,南方航空,-39.18,2.71,96222026323.0
688378,奥来德,15.04,1.58,2762126893.0
832419,路斯股份,10.29,1.41,713090160.0
300019,硅宝科技,20.51,1.7,4170968187.0
603967,中创物流,10.4,1.23,2756000345.0
600376,首开股份,-1.4,0.34,5468678313.0
002200,ST交投,-30.17,29.18,878313885.0
000159,国际实业,66.28,1.13,2802399339.0
605358,立昂微,-90.38,1.61,12084584616.0
603279,景津装备,9.98,2.06,9154137160.0
603011,合锻智能,121.8,1.17,2615452372.0
300810,中科海讯,-15.69,2.3,1810887000.0
600056,中国医药,21.9,1.23,14240775201.0
603178,圣龙股份,102.08,3.3,4248321502.0
301135,瑞德智能,61.47,1.45,1778801520.0
603256,宏和科技,3411.19,3.9,5577472350.0
300733,西菱动力,56.53,1.72,2744972994.0
688559,海目星,21.17,1.84,6440596800.0
300993,玉马遮阳,14.14,1.79,2440399104.0
838227,美登科技,17.82,1.85,719249505.0
002660,茂硕电源,37.01,1.94,2446454490.0
605008,长鸿高科,37.06,3.58,7157263547.0
002115,三维通信,495.82,1.45,3422383421.0
603013,亚普股份,12.62,1.6,6479254697.0
601155,新城控股,8.11,0.35,21383304675.0
002177,御银股份,125.06,1.41,2405364489.0
600809,山西汾酒,10.69,5.82,179822726323.0
600782,新钢股份,-54.81,0.32,8273065152.0
600758,辽宁能源,151.07,0.65,3476905746.0
600488,津药药业,14.17,1.34,4025672262.0
300194,福安药业,10.11,1.01,4378141566.0
002527,新时达,-102.2,2.51,3832494262.0
002454,松芝股份,18.1,0.85,3300053400.0
003032,传智教育,-46.27,2.34,3167261825.0
603680,今创集团,18.13,1.04,5344961991.0
002918,蒙娜丽莎,17.14,0.86,2831523440.0
300936,中英科技,62.55,2.29,2287584000.0
600874,创业环保,8.78,0.8,7412373361.0
688103,国力股份,90.5,2.45,2665074411.0
603002,宏昌电子,94.54,1.39,4751788953.0
002154,报喜鸟,6.66,1.09,4582307909.0
300218,安利股份,15.35,2.14,2836020090.0
301322,绿通科技,14.66,0.89,2531780723.0
600654,中安科,119.75,3.67,6009399990.0
603075,热威股份,23.19,3.33,6517309400.0
002747,埃斯顿,-67.98,3.88,9982221080.0
603270,金帝股份,30.0,1.6,3429019339.0
688270,臻镭科技,366.91,1.95,4131195880.0
002733,雄韬股份,27.9,1.5,4007361543.0
603992,松霖科技,15.38,2.52,6805247930.0
300303,聚飞光电,21.31,2.06,6295385673.0
002350,北京科锐,-107.38,1.51,2543534036.0
688786,悦安新材,30.62,3.27,2246875050.0
000901,航天科技,897.99,1.7,7064082443.0
301157,华塑科技,49.49,1.61,1717800000.0
002189,中光学,145.47,3.54,3938885037.0
300841,康华生物,9.7,1.73,5950203341.0
300775,三角防务,18.64,1.96,10867157188.0
301486,致尚科技,51.73,1.67,4143528039.0
300258,精锻科技,17.38,0.9,3251995999.0
002614,奥佳华,68.24,0.75,3235836029.0
603231,索宝蛋白,18.93,1.47,2680427470.0
300606,金太阳,73.87,3.45,2397401870.0
688112,鼎阳科技,28.94,2.28,3383000404.0
001238,浙江正特,26.65,2.03,2280300000.0
301281,科源制药,27.98,1.52,2019608500.0
603160,汇顶科技,40.75,3.09,25854208045.0
001359,平安电工,16.63,2.0,3457778996.0
000059,华锦股份,-3.9,0.43,5789981984.0
002104,恒宝股份,28.61,1.65,3639060396.0
301529,福赛科技,27.88,2.08,2587534905.0
600797,浙大网新,-74.39,1.47,4778001024.0
000917,电广传媒,47.1,0.64,6591636972.0
688153,唯捷创芯,512.28,2.85,11545440581.0
688709,成都华微,58.31,3.12,8546487089.0
301267,华厦眼科,25.31,2.38,13440000000.0
301230,泓博医药,81.17,2.44,2593519121.0
300265,通光线缆,32.48,1.26,2836800894.0
300593,新雷能,-34.92,1.65,4752286588.0
002991,甘源食品,13.55,2.67,4514442695.0
603669,灵康药业,-36.78,3.74,2971504701.0
600313,农发种业,50.45,2.9,5573323114.0
601360,三六零,-70.04,1.55,47802479788.0
600526,菲达环保,14.45,0.76,3202931304.0
301295,美硕科技,42.37,1.8,1710576000.0
300921,南凌科技,181.74,2.76,2234809931.0
600559,老白干酒,23.95,3.04,14581074257.0
603214,爱婴室,16.78,1.29,1424191570.0
603933,睿能科技,23.63,1.87,2453176877.0
002831,裕同科技,19.72,1.79,19605920562.0
688571,杭华股份,16.04,1.33,1921920000.0
600127,金健米业,320.51,5.65,3953384623.0
002930,宏川智慧,15.93,1.69,4227202795.0
000822,山东海化,9.22,0.78,4135324698.0
300253,卫宁健康,183.68,1.96,11082613947.0
688280,精进电动-UW,-3.72,2.9,2118895785.0
603682,锦和商管,36.53,1.48,1696275000.0
300815,玉禾田,6.57,1.11,4292835840.0
688739,成大生物,20.85,0.97,9182722500.0
002053,云南能投,7.89,1.23,8967904979.0
688400,凌云光,42.2,1.86,7365015000.0
601828,美凯龙,-3.56,0.18,8927201980.0
300420,五洋自控,-132.15,0.95,2288586300.0
002074,国轩高科,59.23,1.3,32118323098.0
002624,完美世界,-39.32,1.77,13909573457.0
605339,南侨食品,22.83,1.71,5863696313.0
601700,风范股份,25.13,1.53,4089243186.0
001203,大中矿业,11.67,1.76,10797434570.0
300566,激智科技,14.07,1.84,3505125200.0
833030,立方控股,-15.75,1.59,940881007.0
002953,日丰股份,18.46,1.81,3262186382.0
002538,司尔特,11.94,0.74,3917820952.0
301381,赛维时代,18.61,3.6,8770192000.0
605389,长龄液压,18.43,1.14,2423544517.0
002558,巨人网络,12.61,1.47,18097383863.0
300068,南都电源,25.18,1.69,9329753997.0
688631,莱斯信息,-717.37,4.36,7822039500.0
002987,京北方,26.23,2.42,6290299388.0
600363,联创光电,23.82,2.62,10888999940.0
300359,全通教育,-101.04,3.75,2577667028.0
688577,浙海德曼,93.37,2.37,2045974504.0
000815,美利云,-698.01,2.66,4950272809.0
688433,华曙高科,89.57,3.09,5893622024.0
002259,ST升达,-22.01,9.47,1910913798.0
600831,ST广网,-1.98,0.52,1443222394.0
600475,华光环能,9.77,0.91,7762441719.0
300373,扬杰科技,21.42,2.18,18196717387.0
603060,国检集团,85.14,2.43,4485921303.0
300212,易华录,-13.87,3.17,10222933949.0
002436,兴森科技,351.33,2.65,13702627956.0
603867,新化股份,11.81,1.65,3476128308.0
300548,博创科技,173.98,2.91,4793199832.0
002127,南极电商,39.86,1.38,6210822120.0
300857,协创数据,15.26,3.87,10918759100.0
605399,晨光新材,35.92,1.37,3011944866.0
688420,美腾科技,24.69,1.09,1565211000.0
300950,德固特,12.8,2.45,1748577600.0
002821,凯莱英,23.07,1.4,23033861972.0
605183,确成股份,12.03,2.08,6300629647.0
600058,五矿发展,63.99,1.32,6495778909.0
002835,同为股份,15.57,2.58,2770013409.0
603970,中农立华,9.87,2.11,3120769556.0
300835,龙磁科技,19.57,2.41,2530684365.0
300843,胜蓝股份,31.07,2.77,3301498322.0
688125,安达智能,-77.5,1.05,1973981234.0
300004,南风股份,45.78,1.14,1934374200.0
603183,建研院,40.01,0.97,1513162396.0
300880,迦南智能,14.02,3.37,3322551889.0
603121,华培动力,18.06,1.72,2214010496.0
000752,ST西发,85.62,14.18,1724980531.0
601199,江南水务,13.86,1.24,4704107769.0
002443,金洲管道,13.05,0.76,2618293666.0
300703,创源股份,16.96,1.55,1269958554.0
300217,东方电热,12.23,1.3,5202478829.0
301260,格力博,23.34,1.22,5655840317.0
300725,药石科技,24.89,1.79,4913747233.0
600620,天宸股份,611.47,2.32,3103780551.0
300806,斯迪克,66.13,1.97,4324486799.0
301288,清研环境,-125.61,1.66,1355525500.0
002929,润建股份,14.09,1.07,6648394965.0
002569,ST步森,-69.17,10.13,866940200.0
000637,茂化实华,-8.32,2.44,1564824822.0
000156,华数传媒,22.98,0.74,11154653301.0
300315,掌趣科技,39.43,2.22,10950317717.0
688690,纳微科技,60.64,3.22,5463613770.0
603301,振德医疗,16.57,0.98,5339682088.0
603936,博敏电子,37.16,0.91,4103891006.0
301181,标榜股份,16.72,1.46,2049840000.0
300625,三雄极光,29.99,1.21,2516772310.0
603333,尚纬股份,-363.17,0.87,1864582758.0
600935,华塑股份,-22.98,1.13,7014803624.0
002560,通达股份,35.74,1.01,2628692850.0
002482,广田集团,-23.6,8.57,5626443545.0
000530,冰山冷热,18.79,0.95,2951243775.0
300790,宇瞳光学,23.11,2.19,3908999332.0
688505,复旦张江,47.73,2.85,6727352929.0
605077,华康股份,13.75,1.32,3806273702.0
688117,圣诺生物,76.98,3.8,3354400000.0
873703,广厦环能,9.6,1.79,1826990200.0
300747,锐科激光,39.64,2.34,7602501805.0
688110,东芯股份,-35.07,1.89,6390509003.0
301413,安培龙,44.51,2.7,3136071262.0
603065,宿迁联盛,54.01,1.41,2920203977.0
002739,万达电影,86.11,2.42,19527144538.0
603535,嘉诚国际,12.39,1.21,2920487116.0
688061,灿瑞科技,-195.89,0.94,2342594682.0
603191,望变电气,52.38,1.53,3644851433.0
301012,扬电科技,31.62,2.25,2550574401.0
300811,铂科新材,28.27,5.03,10473736457.0
002789,建艺集团,121.2,37.46,1348818693.0
300232,洲明科技,26.95,1.14,5414307369.0
300793,佳禾智能,47.63,1.6,3867783984.0
300251,光线传媒,20.04,2.13,18951110471.0
301516,中远通,-109.61,2.88,4044912290.0
301508,中机认检,46.91,3.42,6400472012.0
300663,科蓝软件,-710.83,4.74,4820611620.0
300410,正业科技,-10.92,4.51,1641003143.0
002431,棕榈股份,-3.72,0.94,2701096235.0
003000,劲仔食品,16.39,3.58,4699098637.0
688398,赛特新材,17.68,1.89,1914754716.0
688055,龙腾光电,-33.86,1.89,8266666832.0
603080,新疆火炬,11.16,1.27,1823935000.0
002121,科陆电子,-72.64,6.23,5763033907.0
002756,永兴材料,11.13,1.38,17100300849.0
872931,无锡鼎邦,15.83,1.63,604909200.0
001202,炬申股份,16.93,1.89,1339520000.0
002923,润都股份,35.08,2.31,2652354825.0
301397,溯联股份,16.73,1.24,2372458021.0
688686,奥普特,23.72,1.84,5377137665.0
002030,达安基因,-8.68,0.82,6933023398.0
000797,中国武夷,9.67,0.72,3879762916.0
300161,华中数控,-17.5,2.41,3729540926.0
688107,安路科技,-28.35,5.23,6926677062.0
603798,康普顿,19.28,1.57,1772067082.0
603167,渤海轮渡,15.48,0.88,3241788516.0
600664,哈药股份,10.85,1.48,7454789233.0
300110,华仁药业,23.9,1.28,3499350427.0
002065,东华软件,24.59,1.21,14232341745.0
000826,启迪环境,-4.82,0.52,2109522807.0
000532,华金资本,59.54,2.63,3571178402.0
688130,晶华微,-230.64,1.19,1512693309.0
301215,中汽股份,44.14,2.33,6519432000.0
603068,博通集成,-33.28,1.56,2594830664.0
003004,声迅股份,-31.86,2.3,1572372367.0
603567,珍宝岛,11.79,1.17,9276989646.0
600707,彩虹股份,11.58,1.0,21207383316.0
600183,生益科技,21.81,2.78,40668118000.0
301383,天键股份,21.94,2.16,4168550400.0
300053,航宇微,-125.5,3.02,6174306502.0
300756,金马游乐,58.77,1.29,1784011352.0
002026,山东威达,11.38,0.94,3288160240.0
000783,长江证券,17.29,0.83,27207958904.0
300611,美力科技,17.77,1.61,1661157732.0
301092,争光股份,24.44,1.4,2571145823.0
833533,骏创科技,11.65,2.65,886337235.0
603190,亚通精工,13.74,1.04,2182800000.0
002984,森麒麟,11.03,1.96,23773647490.0
300975,商络电子,69.11,2.4,5063231301.0
688371,菲沃泰,100.88,1.63,3129957081.0
600749,西藏旅游,-432.41,2.17,2228801377.0
002550,千红制药,17.19,2.68,6283818000.0
002645,华宏科技,770.04,0.96,3425185254.0
300257,开山股份,20.59,1.14,7313153732.0
603158,腾龙股份,13.61,1.44,3126391579.0
600800,渤海化学,-3.45,1.05,2175688623.0
600410,华胜天成,-8.7,1.05,4298259157.0
301282,金禄电子,30.85,1.46,2443933283.0
002657,中科金财,-37.01,2.01,3665760506.0
002439,启明星辰,-40.95,1.3,14925024856.0
002357,富临运业,9.41,1.01,1536096276.0
000608,阳光股份,-38.53,0.46,1102372564.0
301499,维科精密,62.93,2.13,2639285392.0
301102,兆讯传媒,36.4,0.99,2980040000.0
603029,天鹅股份,51.35,1.83,1543470240.0
002167,东方锆业,-31.64,2.59,3788152437.0
002796,世嘉科技,58.93,2.46,2097667938.0
002442,龙星化工,15.74,1.12,1967841492.0
002732,燕塘乳业,18.44,1.45,2075446500.0
301182,凯旺科技,-41.85,2.06,1825403385.0
600513,联环药业,17.73,1.62,2229413469.0
301095,广立微,1366.23,2.24,6930000000.0
002157,正邦科技,-88.98,2.1,22687318467.0
300283,温州宏丰,-364.97,2.33,1919290686.0
301087,可孚医疗,17.09,1.32,6320851160.0
002635,安洁科技,22.98,1.4,8034984932.0
002666,德联集团,26.64,0.77,2687077616.0
300295,三六五网,135.8,1.51,1858632714.0
600408,安泰集团,-4.01,0.88,1469928000.0
301279,金道科技,36.69,1.23,1606000000.0
002247,聚力文化,2.8,1.98,1242270272.0
688625,呈和科技,16.5,3.42,4214104516.0
301063,海锅股份,42.68,0.9,1370256306.0
300947,德必集团,71.63,1.55,1941549453.0
688200,华峰测控,45.95,3.07,10336737069.0
688072,拓荆科技,123.09,6.97,31781456948.0
600501,航天晨光,-24.67,2.83,6077419974.0
301290,东星医疗,19.37,0.84,1847196279.0
836247,华密新材,35.69,3.38,1470008257.0
002882,金龙羽,33.92,2.71,5670990000.0
300557,理工光科,51.07,2.03,1941272465.0
601777,力帆科技,334.85,1.67,17541868275.0
300025,华星创业,-86.75,6.05,3948233075.0
002134,天津普林,43.2,3.84,1787327813.0
000705,浙江震元,26.02,1.15,2265355879.0
002843,泰嘉股份,26.99,2.11,2938135150.0
000509,华塑控股,942.14,17.38,2596969886.0
601020,华钰矿业,38.14,2.56,8330841332.0
300452,山河药辅,12.47,2.81,2381982566.0
300718,长盛轴承,16.91,2.5,3903213860.0
600223,福瑞达,23.17,1.46,5896098895.0
300337,银邦股份,35.84,3.5,5958920000.0
603220,中贝通信,34.97,3.86,7369589189.0
001269,欧晶科技,-16.99,3.12,4273333595.0
688777,中控技术,28.82,3.03,29773666701.0
300203,聚光科技,52.31,1.61,4765593312.0
002908,德生科技,111.86,2.74,3123568317.0
002461,珠江啤酒,18.16,1.78,18149293536.0
688069,德林海,29.67,1.06,1470130000.0
688526,科前生物,16.92,1.37,5164698860.0
300179,四方达,24.16,2.62,3041789276.0
301429,森泰股份,19.72,1.16,1536860000.0
688362,甬矽电子,276.14,2.74,6685710988.0
300229,拓尔思,73.6,2.6,8803881898.0
002201,正威新材,69.44,2.3,2508799528.0
603062,麦加芯彩,20.03,1.47,2962440000.0
002345,潮宏基,8.38,1.05,3847260021.0
002603,以岭药业,22.72,2.1,24108278576.0
002658,雪迪龙,34.05,1.37,3363175288.0
600789,鲁抗医药,10.06,1.57,6037904715.0
002996,顺博合金,19.15,1.04,3213293093.0
002774,快意电梯,14.87,1.49,1777712112.0
002565,顺灏股份,47.02,1.35,2543973413.0
002361,神剑股份,76.53,1.24,2738980711.0
002108,沧州明珠,27.3,0.95,4817369566.0
000825,太钢不锈,59.12,0.49,16435911156.0
300680,隆盛科技,17.16,1.98,3546222667.0
002932,明德生物,27.39,0.61,3569196690.0
002095,生意宝,-475.58,3.16,2908807200.0
002299,圣农发展,64.27,1.3,13117873112.0
300435,中泰股份,14.99,1.15,3698987670.0
002373,千方科技,464.3,0.91,11361553266.0
688015,交控科技,64.68,1.1,2711342263.0
000833,粤桂股份,14.18,1.13,3841973839.0
000557,西部创业,17.89,0.93,5585575235.0
002380,科远智慧,16.14,1.71,3561476071.0
603679,华体科技,-52.47,1.96,1640126503.0
002258,利尔化学,28.86,0.71,5362929428.0
603203,快克智能,18.05,3.25,4290420136.0
603859,能科科技,17.67,1.18,3291640950.0
603976,正川股份,22.79,1.68,2023083282.0
000906,浙商中拓,4.78,0.64,3046815220.0
300514,友讯达,13.2,2.46,2292000000.0
300406,九强生物,13.46,1.83,6737710250.0
002790,瑞尔特,14.24,1.25,2590808260.0
688209,英集芯,54.45,2.31,4252194547.0
600217,中再资环,21.92,1.95,7111334257.0
001317,三羊马,83.65,2.12,1716939338.0
301233,盛帮股份,19.7,1.89,1666598600.0
002038,双鹭药业,107.46,1.09,6359296500.0
688432,有研硅,40.97,2.53,10692112467.0
600506,统一股份,44.35,4.74,2010438239.0
301330,熵基科技,24.15,1.19,3798197201.0
002093,国脉科技,36.94,1.6,5752825000.0
603829,洛凯股份,17.36,2.1,2054400000.0
301003,江苏博云,12.57,1.54,1742348127.0
601890,亚星锚链,22.99,1.83,6380010000.0
301355,南王科技,42.06,1.22,1853430316.0
002006,精工科技,24.22,3.55,4756422000.0
001256,炜冈科技,16.31,1.71,1896747021.0
688186,广大特材,22.59,0.58,1932449950.0
301133,金钟股份,19.86,2.04,1973491517.0
300528,幸福蓝海,-38.6,3.31,2298991693.0
002644,佛慈制药,43.64,1.78,3150753690.0
000756,新华制药,17.69,1.98,9389929058.0
